"Facility.ID","State","xwalk_name_raw","xwalk_name_clean","Jurisdiction"
431,"Idaho","DISTRICT 4","DISTRICT 4","state"
432,"Idaho","DISTRICT 5","DISTRICT 5","state"
433,"Idaho","EAGLE PASS","EAGLE PASS","state"
434,"Idaho","EAST BOISE COMMUNITY REENTRY CENTER","EAST BOISE COMMUNITY REENTRY CENTER","state"
434,"Idaho","EBCRC","EAST BOISE COMMUNITY REENTRY CENTER","state"
435,"Idaho","ICIO","IDAHO CORRECTIONAL INSTITUTION OROFINO","state"
435,"Idaho","IDAHO CORRECTIONAL INSTITUTION OROFINO","IDAHO CORRECTIONAL INSTITUTION OROFINO","state"
436,"Idaho","IDAHO FALLS COMMUNITY REENTRY CENTER","IDAHO FALLS COMMUNITY REENTRY CENTER","state"
436,"Idaho","IFCRC","IDAHO FALLS COMMUNITY REENTRY CENTER","state"
437,"Idaho","IDAHO MAXIMUM SECURITY INSTIUTION","IDAHO MAXIMUM SECURITY INSTIUTION","state"
437,"Idaho","IMSI","IDAHO MAXIMUM SECURITY INSTIUTION","state"
438,"Idaho","IDAHO STATE CORRECTIONAL CENTER","IDAHO STATE CORRECTIONAL CENTER","state"
438,"Idaho","ISCC","IDAHO STATE CORRECTIONAL CENTER","state"
439,"Idaho","IDAHO STATE CORRECTIONAL INSTITUTION","IDAHO STATE CORRECTIONAL INSTITUTION","state"
439,"Idaho","ISCI","IDAHO STATE CORRECTIONAL INSTITUTION","state"
441,"Idaho","NICI","NORTH IDAHO CORRRECTIONAL INSTIUTION","state"
441,"Idaho","NORTH IDAHO CORRRECTIONAL INSTIUTION","NORTH IDAHO CORRRECTIONAL INSTIUTION","state"
442,"Idaho","POCATELLO WOMENS CORRECTIONAL CENTER","POCATELLO WOMENS CORRECTIONAL CENTER","state"
442,"Idaho","PWCC","POCATELLO WOMENS CORRECTIONAL CENTER","state"
443,"Idaho","SAINT ANTHONY WORK CAMP","SAINT ANTHONY WORK CAMP","state"
443,"Idaho","SAWC","SAINT ANTHONY WORK CAMP","state"
444,"Idaho","SBWCC","SOUTH BOISE WOMENS CORRECTIONAL CENTER","state"
444,"Idaho","SOUTH BOISE WOMENS CORRECTIONAL CENTER","SOUTH BOISE WOMENS CORRECTIONAL CENTER","state"
445,"Idaho","SICI","SOUTH IDAHO CORRECTIONAL INSTIUTION","state"
445,"Idaho","SOUTH IDAHO CORRECTIONAL INSTIUTION","SOUTH IDAHO CORRECTIONAL INSTIUTION","state"
446,"Idaho","STATEWIDE","STATEWIDE","state"
446,"Idaho","STATEWIDE FOR NON-FACILITY","STATEWIDE","state"
446,"Idaho","STATEWIDE FOR NON-SPECIFIC FACILITIES","STATEWIDE","state"
446,"Idaho","STATEWIDE FOR RESIDENTS","STATEWIDE","state"
446,"Idaho","STATEWIDE FOR STAFF COUNT","STATEWIDE","state"
446,"Idaho","STATEWIDE INMATES ONLY UNTIL ALSO PROVIDED","STATEWIDE","state"
446,"Idaho","STATEWIDE NON-FACILITY","STATEWIDE","state"
446,"Idaho","STATEWIDE STAFF ONLY","STATEWIDE","state"
446,"Idaho","STATEWIDEFORNON-FACILITY","STATEWIDE","state"
447,"Idaho","TREASURE VALLEY COMMUNITY REENTRY CENTER","TREASURE VALLEY COMMUNITY REENTRY CENTER","state"
447,"Idaho","TVCRC","TREASURE VALLEY COMMUNITY REENTRY CENTER","state"
448,"Missouri","ALPHA HOUSE OF SPRINGFIELD","ALPHA HOUSE OF SPRINGFIELD","federal"
449,"Illinois","BIG MUDDY RIVER","BIG MUDDY RIVER CORRECTIONAL CENTER","state"
449,"Illinois","BIG MUDDY RIVER CORRECTIONAL CENTER","BIG MUDDY RIVER CORRECTIONAL CENTER","state"
449,"Illinois","BIG MUDDY RIVER RC","BIG MUDDY RIVER CORRECTIONAL CENTER","state"
450,"Illinois","CENTRAL TERRITORIAL OF THE SALVATION ARMY DBA SALVATION ARMY CORRECTIONAL SER RRC CHICAGO","CENTRAL TERRITORIAL OF THE SALVATION ARMY DBA SALVATION ARMY CORRECTIONAL SER RRC CHICAGO","federal"
451,"Illinois","CENTRALIA","CENTRALIA CORRECTIONAL CENTER","state"
451,"Illinois","CENTRALIA CORRECTIONAL CENTER","CENTRALIA CORRECTIONAL CENTER","state"
452,"Illinois","CHICAGO IL","CHICAGO IL","federal"
453,"Illinois","CHICAGO MCC","CHICAGO METROPOLITAN CORRECTIONAL CENTER","federal"
453,"Illinois","CHICAGO METROPOLITAN CORRECTIONAL CENTER","CHICAGO METROPOLITAN CORRECTIONAL CENTER","federal"
454,"Illinois","COOK COUNTY","COOK COUNTY JAIL","county"
454,"Illinois","COOK COUNTY JAIL","COOK COUNTY JAIL","county"
455,"Illinois","CROSSROADS ADULT TRANSITION CENTER","CROSSROADS ADULT TRANSITION CENTER","state"
455,"Illinois","CROSSROADS ATC","CROSSROADS ADULT TRANSITION CENTER","state"
456,"Illinois","DANVILLE","DANVILLE CORRECTIONAL CENTER","state"
456,"Illinois","DANVILLE CORRECTIONAL CENTER","DANVILLE CORRECTIONAL CENTER","state"
457,"Illinois","DECATUR","DECATUR CORRECTIONAL CENTER","state"
457,"Illinois","DECATUR CORRECTIONAL CENTER","DECATUR CORRECTIONAL CENTER","state"
457,"Illinois","DECATUR NURSERY PROGAM","DECATUR CORRECTIONAL CENTER","state"
458,"Illinois","DIXON","DIXON CORRECTIONAL INSTITUTE","state"
458,"Illinois","DIXON CORRECTIONAL INSTITUTE","DIXON CORRECTIONAL INSTITUTE","state"
458,"Illinois","DIXON CORRECTIONAL INSTITUTION","DIXON CORRECTIONAL INSTITUTE","state"
459,"Illinois","EAST MOLINE","EAST MOLINE CORRECTIONAL CENTER","state"
459,"Illinois","EAST MOLINE CORRECTIONAL CENTER","EAST MOLINE CORRECTIONAL CENTER","state"
460,"Illinois","ELGIN","ELGIN TREATMENT CENTER","state"
460,"Illinois","ELGIN TC","ELGIN TREATMENT CENTER","state"
460,"Illinois","ELGIN TREATMENT CENTER","ELGIN TREATMENT CENTER","state"
461,"Illinois","FOX VALLEY ADULT TRANSITION CENTER","FOX VALLEY ADULT TRANSITION CENTER","state"
461,"Illinois","FOX VALLEY ATC","FOX VALLEY ADULT TRANSITION CENTER","state"
462,"Illinois","GENERAL OFFICE","GENERAL OFFICE","state"
463,"Illinois","GRAHAM","GRAHAM CORRECTIONAL CENTER","state"
463,"Illinois","GRAHAM CORRECTIONAL CENTER","GRAHAM CORRECTIONAL CENTER","state"
463,"Illinois","GRAHAM R C","GRAHAM CORRECTIONAL CENTER","state"
464,"Illinois","GREENVILLE FCI","GREENVILLE FCI","federal"
465,"Illinois","HILL","HILL CORRECTIONAL CENTER","state"
465,"Illinois","HILL CORRECTIONAL CENTER","HILL CORRECTIONAL CENTER","state"
466,"Illinois","IL RIVER MAX","ILLINOIS RIVER CORRECTIONAL CENTER","state"
466,"Illinois","ILLINOIS RIVER","ILLINOIS RIVER CORRECTIONAL CENTER","state"
466,"Illinois","ILLINOIS RIVER CORRECTIONAL CENTER","ILLINOIS RIVER CORRECTIONAL CENTER","state"
467,"Illinois","JACKSONVILLE","JACKSONVILLE CORRECTIONAL CENTER","state"
467,"Illinois","JACKSONVILLE CORRECTIONAL CENTER","JACKSONVILLE CORRECTIONAL CENTER","state"
467,"Illinois","JACKSONVILLEPWC","JACKSONVILLE CORRECTIONAL CENTER","state"
468,"Illinois","JOLIET TC","JOLIET TREATMENT CENTER","state"
468,"Illinois","JOLIET TREATMENT CENTER","JOLIET TREATMENT CENTER","state"
468,"Illinois","JTC GENERAL POP","JOLIET TREATMENT CENTER","state"
469,"Illinois","KEWANEE","KEWANEE LIFE SKILLS REENTRY CENTER","state"
469,"Illinois","KEWANEE LIFE SKILLS REENTRY CENTER","KEWANEE LIFE SKILLS REENTRY CENTER","state"
469,"Illinois","KEWANEE LSRC","KEWANEE LIFE SKILLS REENTRY CENTER","state"
470,"Illinois","LAWRENCE","LAWRENCE CORRECTIONAL CENTER","state"
470,"Illinois","LAWRENCE CORRECTIONAL CENTER","LAWRENCE CORRECTIONAL CENTER","state"
471,"Illinois","LINCOLN","LINCOLN CORRECTIONAL CENTER","state"
471,"Illinois","LINCOLN CC","LINCOLN CORRECTIONAL CENTER","state"
471,"Illinois","LINCOLN CORRECTIONAL CENTER","LINCOLN CORRECTIONAL CENTER","state"
472,"Illinois","LOGAN","LOGAN CORRECTIONAL CENTER","state"
472,"Illinois","LOGAN CORRECTIONAL CENTER","LOGAN CORRECTIONAL CENTER","state"
472,"Illinois","LOGAN R C","LOGAN CORRECTIONAL CENTER","state"
473,"Illinois","MARION UNITED STATES PENITENTIARY","MARION UNITED STATES PENITENTIARY","federal"
473,"Illinois","MARION USP","MARION UNITED STATES PENITENTIARY","federal"
474,"Illinois","MENARD","MENARD CORRECTIONAL CENTER","state"
474,"Illinois","MENARD CORRECTIONAL CENTER","MENARD CORRECTIONAL CENTER","state"
474,"Illinois","MENARD R C","MENARD CORRECTIONAL CENTER","state"
475,"Illinois","MMC CHICAGO","MMC CHICAGO","federal"
476,"Illinois","MURPHYSBORO","MURPHYSBORO CORRECTIONAL CENTER","state"
476,"Illinois","MURPHYSBORO CORRECTIONAL CENTER","MURPHYSBORO CORRECTIONAL CENTER","state"
476,"Illinois","MURPHYSBORO LIFE SKILLS","MURPHYSBORO CORRECTIONAL CENTER","state"
477,"Illinois","NORTH LAWNDALE ADULT TRANSITION CENTER","NORTH LAWNDALE ADULT TRANSITION CENTER","state"
477,"Illinois","NORTH LAWNDALE ATC","NORTH LAWNDALE ADULT TRANSITION CENTER","state"
478,"Illinois","PAROLE","PAROLE","state"
479,"Illinois","PEKIN FCI","PEKIN FEDERAL CORRECTIONAL INSTITUTION","federal"
479,"Illinois","PEKIN FEDERAL CORRECTIONAL INSTITUTION","PEKIN FEDERAL CORRECTIONAL INSTITUTION","federal"
480,"Illinois","PEORIA ADULT TRANSITION CENTER","PEORIA ADULT TRANSITION CENTER","state"
480,"Illinois","PEORIA ATC","PEORIA ADULT TRANSITION CENTER","state"
481,"Illinois","PINCKNEYVILLE","PINCKNEYVILLE CORRECTIONAL CENTER","state"
481,"Illinois","PINCKNEYVILLE CORRECTIONAL CENTER","PINCKNEYVILLE CORRECTIONAL CENTER","state"
482,"Illinois","PONTIAC","PONTIAC CORRECTIONAL CENTER","state"
482,"Illinois","PONTIAC CORRECTIONAL CENTER","PONTIAC CORRECTIONAL CENTER","state"
482,"Illinois","PONTIAC MED SECURITY","PONTIAC CORRECTIONAL CENTER","state"
482,"Illinois","PONTIAC MENTAL HEALTH","PONTIAC CORRECTIONAL CENTER","state"
483,"Illinois","ROBINSON","ROBINSON CORRECTIONAL CENTER","state"
483,"Illinois","ROBINSON CORRECTIONAL CENTER","ROBINSON CORRECTIONAL CENTER","state"
484,"Illinois","RRC CHICAGO IL","RRC CHICAGO IL","federal"
485,"Illinois","SHAWNEE","SHAWNEE CORRECTIONAL CENTER","state"
485,"Illinois","SHAWNEE CORRECTIONAL CENTER","SHAWNEE CORRECTIONAL CENTER","state"
486,"Illinois","SHERIDAN","SHERIDAN CORRECTIONAL CENTER","state"
486,"Illinois","SHERIDAN CORRECTIONAL CENTER","SHERIDAN CORRECTIONAL CENTER","state"
487,"Illinois","SOUTHWESTERN IL","SOUTHWESTERN ILLINOIS CORRECTIONAL CENTER","state"
487,"Illinois","SOUTHWESTERN IL WORK CAMP","SOUTHWESTERN ILLINOIS CORRECTIONAL CENTER","state"
487,"Illinois","SOUTHWESTERN ILLINOIS","SOUTHWESTERN ILLINOIS CORRECTIONAL CENTER","state"
487,"Illinois","SOUTHWESTERN ILLINOIS CORRECTIONAL CENTER","SOUTHWESTERN ILLINOIS CORRECTIONAL CENTER","state"
488,"Illinois","STATEVILLE","STATEVILLE CORRECTIONAL CENTER","state"
488,"Illinois","STATEVILLE CORRECTIONAL CENTER","STATEVILLE CORRECTIONAL CENTER","state"
488,"Illinois","STATEVILLE FARM","STATEVILLE CORRECTIONAL CENTER","state"
489,"Illinois","STATEVILLE NORTHERN RECEPTION AND CLASSIFICATION CENTER","STATEVILLE NORTHERN RECEPTION AND CLASSIFICATION CENTER","state"
489,"Illinois","STATEVILLE NRC","STATEVILLE NORTHERN RECEPTION AND CLASSIFICATION CENTER","state"
490,"Illinois","TAYLORVILLE","TAYLORVILLE CORRECTIONAL CENTER","state"
490,"Illinois","TAYLORVILLE CORRECTIONAL CENTER","TAYLORVILLE CORRECTIONAL CENTER","state"
491,"Illinois","THOMSON UNITED STATES PENITENTIARY","THOMSON UNITED STATES PENITENTIARY","federal"
491,"Illinois","THOMSON USP","THOMSON UNITED STATES PENITENTIARY","federal"
492,"Illinois","VANDALIA","VANDALIA CORRECTIONAL CENTER","state"
492,"Illinois","VANDALIA CORRECTIONAL CENTER","VANDALIA CORRECTIONAL CENTER","state"
493,"Illinois","VIENNA","VIENNA CORRECTIONAL CENTER","state"
493,"Illinois","VIENNA CORRECTIONAL CENTER","VIENNA CORRECTIONAL CENTER","state"
494,"Illinois","WESTERN IL","WESTERN ILLINOIS CORRECTIONAL CENTER","state"
494,"Illinois","WESTERN ILLINOIS","WESTERN ILLINOIS CORRECTIONAL CENTER","state"
494,"Illinois","WESTERN ILLINOIS CORRECTIONAL CENTER","WESTERN ILLINOIS CORRECTIONAL CENTER","state"
495,"Indiana","BRANCHVILLE","BRANCHVILLE CORRECTIONAL FACILITY","state"
495,"Indiana","BRANCHVILLE BTC","BRANCHVILLE CORRECTIONAL FACILITY","state"
495,"Indiana","BRANCHVILLE CORRECTIONAL FACILITY","BRANCHVILLE CORRECTIONAL FACILITY","state"
496,"Indiana","CASS COUNTY JAIL RRC","CASS COUNTY JAIL RRC","federal"
497,"Indiana","CENTRA OFFICE COA","CENTRAL OFFICE","state"
497,"Indiana","CENTRAL OFFICE","CENTRAL OFFICE","state"
497,"Indiana","CENTRAL OFFICE COA","CENTRAL OFFICE","state"
497,"Indiana","CO","CENTRAL OFFICE","state"
498,"Indiana","CHAIN O LAKES COL","CHAIN OLAKES CORRECTIONAL FACILITY","state"
498,"Indiana","CHAIN OLAKES","CHAIN OLAKES CORRECTIONAL FACILITY","state"
498,"Indiana","CHAIN OLAKES COL","CHAIN OLAKES CORRECTIONAL FACILITY","state"
498,"Indiana","CHAIN OLAKES CORRECTIONAL FACILITY","CHAIN OLAKES CORRECTIONAL FACILITY","state"
498,"Indiana","OLAKES COL","CHAIN OLAKES CORRECTIONAL FACILITY","state"
500,"Indiana","CORRECTIONAL INDUSTRIAL","CORRECTIONAL INDUSTRIAL FACILITY","state"
500,"Indiana","CORRECTIONAL INDUSTRIAL CIF","CORRECTIONAL INDUSTRIAL FACILITY","state"
500,"Indiana","CORRECTIONAL INDUSTRIAL CORRECTIONAL INSTITUTIONF","CORRECTIONAL INDUSTRIAL FACILITY","state"
500,"Indiana","CORRECTIONAL INDUSTRIAL FACILITY","CORRECTIONAL INDUSTRIAL FACILITY","state"
501,"Indiana","EDINBURGH","EDINBURGH CORRECTIONAL FACILITY","state"
501,"Indiana","EDINBURGH CORRECTION FACILITY JOHNSON COUNTY","EDINBURGH CORRECTIONAL FACILITY","state"
501,"Indiana","EDINBURGH CORRECTIONAL FACILITY","EDINBURGH CORRECTIONAL FACILITY","state"
501,"Indiana","EDINBURGH JCU","EDINBURGH CORRECTIONAL FACILITY","state"
501,"Indiana","EDINBURGH JICU","EDINBURGH CORRECTIONAL FACILITY","state"
502,"Indiana","HERITAGE TRAI HTCF","HERITAGE TRAIL CORRECTIONAL FACILITY","state"
502,"Indiana","HERITAGE TRAIL","HERITAGE TRAIL CORRECTIONAL FACILITY","state"
502,"Indiana","HERITAGE TRAIL CORRECTIONAL FACILITY","HERITAGE TRAIL CORRECTIONAL FACILITY","state"
502,"Indiana","HERITAGE TRAIL HTCF","HERITAGE TRAIL CORRECTIONAL FACILITY","state"
503,"Indiana","INDIANA STATE ISP","INDIANA STATE PRISON","state"
503,"Indiana","INDIANA STATE PRISON","INDIANA STATE PRISON","state"
503,"Indiana","INDIANA STATE PRISON ISP","INDIANA STATE PRISON","state"
504,"Indiana","INDIANA WOMEN S PRISON MARION COUNTY","INDIANA WOMENS PRISON","state"
504,"Indiana","INDIANA WOMENS IWP","INDIANA WOMENS PRISON","state"
504,"Indiana","INDIANA WOMENS PRISON","INDIANA WOMENS PRISON","state"
504,"Indiana","INDIANA WOMENS PRISON IWP","INDIANA WOMENS PRISON","state"
504,"Indiana","INDIANA WOMENS PRISON MARION COUNTY","INDIANA WOMENS PRISON","state"
505,"Indiana","LAPORTE JUVENILE","LAPORTE JUVENILE CORRECTIONAL FACILITY","state"
505,"Indiana","LAPORTE JUVENILE CORRECTIONAL FACILITY","LAPORTE JUVENILE CORRECTIONAL FACILITY","state"
505,"Indiana","LAPORTE JUVENILE LPI","LAPORTE JUVENILE CORRECTIONAL FACILITY","state"
505,"Indiana","LAPORTE JUVENILE LPJ","LAPORTE JUVENILE CORRECTIONAL FACILITY","state"
506,"Indiana","LOGANSPORT INTAKE LCU","LOGANSPORT INTAKE LCU","state"
507,"Indiana","LOGANSPORT JUVENILE","LOGANSPORT JUVENILE CORRECTIONAL FACILITY","state"
507,"Indiana","LOGANSPORT JUVENILE CORRECTIONAL FACILITY","LOGANSPORT JUVENILE CORRECTIONAL FACILITY","state"
507,"Indiana","LOGANSPORT JUVENILE LJCF","LOGANSPORT JUVENILE CORRECTIONAL FACILITY","state"
507,"Indiana","LOGANSPORT LICF","LOGANSPORT JUVENILE CORRECTIONAL FACILITY","state"
507,"Indiana","LOGANSPORT LJCF","LOGANSPORT JUVENILE CORRECTIONAL FACILITY","state"
508,"Indiana","MADISON","MADISON CORRECTIONAL FACILITY","state"
508,"Indiana","MADISON CORRECTIONAL FACILITY","MADISON CORRECTIONAL FACILITY","state"
508,"Indiana","MADISON MCU","MADISON CORRECTIONAL FACILITY","state"
509,"Indiana","MCF","MIAMI CORRECTIONAL FACILITY","state"
509,"Indiana","MIAMI","MIAMI CORRECTIONAL FACILITY","state"
509,"Indiana","MIAMI CORRECTIONAL FACILITY","MIAMI CORRECTIONAL FACILITY","state"
509,"Indiana","MIAMI MCF","MIAMI CORRECTIONAL FACILITY","state"
510,"Indiana","CASTLE NCCF","NEW CASTLE CORRECTIONAL FACILITY","state"
510,"Indiana","NEW CASTLE","NEW CASTLE CORRECTIONAL FACILITY","state"
510,"Indiana","NEW CASTLE ANNEX","NEW CASTLE CORRECTIONAL FACILITY","state"
510,"Indiana","NEW CASTLE CORRECTIONAL FACILITY","NEW CASTLE CORRECTIONAL FACILITY","state"
510,"Indiana","NEW CASTLE MENTAL HEALTH","NEW CASTLE CORRECTIONAL FACILITY","state"
510,"Indiana","NEW CASTLE NCCF","NEW CASTLE CORRECTIONAL FACILITY","state"
511,"Indiana","PENDLETON","PENDLETON CORRECTIONAL FACILITY","state"
511,"Indiana","PENDLETON CORRECTIONAL FACILITY","PENDLETON CORRECTIONAL FACILITY","state"
511,"Indiana","PENDLETON ISR","PENDLETON CORRECTIONAL FACILITY","state"
511,"Indiana","PENDLETON TREATMENT","PENDLETON CORRECTIONAL FACILITY","state"
512,"Indiana","PENDLETON JUVENILE","PENDLETON JUVENILE CORRECTIONAL FACILITY","state"
512,"Indiana","PENDLETON JUVENILE CORRECTIONAL FACILITY","PENDLETON JUVENILE CORRECTIONAL FACILITY","state"
512,"Indiana","PENDLETON JUVENILE PNJ","PENDLETON JUVENILE CORRECTIONAL FACILITY","state"
513,"Indiana","PLAINFIELD","PLAINFIELD CORRECTIONAL FACILITY","state"
513,"Indiana","PLAINFIELD CORRECTIONAL FACILITY","PLAINFIELD CORRECTIONAL FACILITY","state"
513,"Indiana","PLAINFIELD IYC","PLAINFIELD CORRECTIONAL FACILITY","state"
514,"Indiana","PLAINFIELD CORRECTIONAL FACILITY HENDRICKS COUNTY","PLAINFIELD CORRECTIONAL FACILITY HENDRICKS COUNTY","state"
515,"Indiana","PUTNAMVILLE","PUTNAMVILLE CORRECTIONAL FACILITY","state"
515,"Indiana","PUTNAMVILLE CORRECTIONAL FACILITY","PUTNAMVILLE CORRECTIONAL FACILITY","state"
515,"Indiana","PUTNAMVILLE ISF","PUTNAMVILLE CORRECTIONAL FACILITY","state"
516,"Indiana","RECEPTION AND DIAGNOSTIC CENTER","RECEPTION AND DIAGNOSTIC CENTER","state"
516,"Indiana","RECEPTION DIAGNOSTIC","RECEPTION AND DIAGNOSTIC CENTER","state"
516,"Indiana","RECEPTION DIAGNOSTIC RDC","RECEPTION AND DIAGNOSTIC CENTER","state"
517,"Indiana","ROCKVILLE","ROCKVILLE CORRECTIONAL FACILITY","state"
517,"Indiana","ROCKVILLE CORRECTIONAL FACILITY","ROCKVILLE CORRECTIONAL FACILITY","state"
517,"Indiana","ROCKVILLE RTC","ROCKVILLE CORRECTIONAL FACILITY","state"
518,"Indiana","SOUTH BEND COMMUNITY SBCRC","SOUTH BEND COMMUNITY SBCRC","state"
519,"Indiana","BEND SBWC","SOUTH BEND REENTRY CENTER","state"
519,"Indiana","SOUTH BEND REENTRY CENTER","SOUTH BEND REENTRY CENTER","state"
519,"Indiana","SOUTH BEND SBWC","SOUTH BEND REENTRY CENTER","state"
519,"Indiana","SOUTH BEND WR","SOUTH BEND REENTRY CENTER","state"
520,"Indiana","STATEWIDE","STATEWIDE","state"
521,"Indiana","TERRE HAUTE FCI","TERRE HAUTE FEDERAL CORRECTIONAL INSTITUTION","federal"
521,"Indiana","TERRE HAUTE FEDERAL CORRECTIONAL INSTITUTION","TERRE HAUTE FEDERAL CORRECTIONAL INSTITUTION","federal"
522,"Indiana","TERRE HAUTE UNITED STATES PENITENTIARY","TERRE HAUTE UNITED STATES PENITENTIARY","federal"
522,"Indiana","TERRE HAUTE USP","TERRE HAUTE UNITED STATES PENITENTIARY","federal"
523,"Indiana","VOLUNEERS OF AMERICA INC RRC INDIANAPOLIS","VOLUNTEERS OF AMERICA INC RRC INDIANAPOLIS","federal"
524,"Indiana","WABASH VALLEY","WABASH VALLEY CORRECTIONAL FACILITY","state"
524,"Indiana","WABASH VALLEY CORRECTIONAL FACILITY","WABASH VALLEY CORRECTIONAL FACILITY","state"
524,"Indiana","WABASH VALLEY SECURE","WABASH VALLEY CORRECTIONAL FACILITY","state"
524,"Indiana","WABASH VALLEY WVCF","WABASH VALLEY CORRECTIONAL FACILITY","state"
525,"Indiana","WESTVILLE","WESTVILLE CORRECTIONAL FACILITY","state"
525,"Indiana","WESTVILLE CORRECTIONAL FACILITY","WESTVILLE CORRECTIONAL FACILITY","state"
525,"Indiana","WESTVILLE SECURE","WESTVILLE CORRECTIONAL FACILITY","state"
525,"Indiana","WESTVILLE WCC","WESTVILLE CORRECTIONAL FACILITY","state"
526,"Iowa","ANAMOSA","ANAMOSA STATE PENITENTIARY","state"
526,"Iowa","ANAMOSA STATE PENITENTIARY","ANAMOSA STATE PENITENTIARY","state"
527,"Iowa","CLARINDA","CLARINDA CORRECTIONAL FACILITY","state"
527,"Iowa","CLARINDA CORRECTIONAL FACILITY","CLARINDA CORRECTIONAL FACILITY","state"
528,"Iowa","FORT DODGE","FORT DODGE CORRECTIONAL FACILITY","state"
528,"Iowa","FORT DODGE CORRECTIONAL FACILITY","FORT DODGE CORRECTIONAL FACILITY","state"
529,"Iowa","ICIW","IOWA CORRECTIONAL INSTIUTION FOR WOMEN","state"
529,"Iowa","IOWA CORRECTIONAL INSTIUTION FOR WOMEN","IOWA CORRECTIONAL INSTIUTION FOR WOMEN","state"
530,"Iowa","IMCC","IOWA MEDICAL AND CLASSIFICATION CENTER","state"
530,"Iowa","IOWA MEDICAL AND CLASSIFICATION CENTER","IOWA MEDICAL AND CLASSIFICATION CENTER","state"
531,"Iowa","IOWA STATE PENITENTIARY","IOWA STATE PENITENTIARY","state"
531,"Iowa","ISP","IOWA STATE PENITENTIARY","state"
532,"Iowa","MOUNT PLEASANT","MT PLEASANT CORRECTIONAL FACILITY","state"
532,"Iowa","MT PLEASANT","MT PLEASANT CORRECTIONAL FACILITY","state"
532,"Iowa","MT PLEASANT CORRECTIONAL FACILITY","MT PLEASANT CORRECTIONAL FACILITY","state"
533,"Iowa","NEWTON","NEWTON CORRECTIONAL FACILITY","state"
533,"Iowa","NEWTON CORRECTIONAL FACILITY","NEWTON CORRECTIONAL FACILITY","state"
533,"Iowa","NEWTON-MEDIUM","NEWTON CORRECTIONAL FACILITY","state"
534,"Iowa","NORTH CENTRAL","NORTH CENTRAL","state"
535,"Iowa","POLK COUNTY JAIL","POLK COUNTY JAIL","county"
536,"Iowa","STATEWIDE","STATEWIDE","state"
537,"Iowa","THE FIFTH JUDICIAL DISTRICT OF DES MOINES RRC","THE FIFTH JUDICIAL DISTRICT OF DES MOINES RRC","federal"
538,"Kansas","EL DORADO","EL DORADO CORRECTIONAL FACILITY","state"
538,"Kansas","EL DORADO - TOTAL","EL DORADO CORRECTIONAL FACILITY","state"
538,"Kansas","EL DORADO CORRECTIONAL FACILITY","EL DORADO CORRECTIONAL FACILITY","state"
539,"Kansas","ELLSWORTH","ELLSWORTH CORRECTIONAL FACILITY","state"
539,"Kansas","ELLSWORTH - TOTAL","ELLSWORTH CORRECTIONAL FACILITY","state"
539,"Kansas","ELLSWORTH CORRECTIONAL FACILITY","ELLSWORTH CORRECTIONAL FACILITY","state"
540,"Kansas","GEO REENTRY INC RRC LEAVENWORTH","GEO REENTRY INC RRC LEAVENWORTH","federal"
541,"Kansas","HUTCHINSON","HUTCHINSON CORRECTIONAL FACILITY","state"
541,"Kansas","HUTCHINSON - TOTAL","HUTCHINSON CORRECTIONAL FACILITY","state"
541,"Kansas","HUTCHINSON CORRECTIONAL FACILITY","HUTCHINSON CORRECTIONAL FACILITY","state"
542,"Kansas","KANSAS JUVENILE CORRECTIONAL COMPLEX","KANSAS JUVENILE CORRECTIONAL COMPLEX","state"
542,"Kansas","KJCC","KANSAS JUVENILE CORRECTIONAL COMPLEX","state"
543,"Kansas","LANSING","LANSING CORRECTIONAL FACILITY","state"
543,"Kansas","LANSING - TOTAL","LANSING CORRECTIONAL FACILITY","state"
543,"Kansas","LANSING CORRECTIONAL FACILITY","LANSING CORRECTIONAL FACILITY","state"
544,"Kansas","LARNED","LARNED CORRECTIONAL FACILITY","state"
544,"Kansas","LARNED CORRECTIONAL FACILITY","LARNED CORRECTIONAL FACILITY","state"
544,"Kansas","LARNED MH - TOTAL","LARNED CORRECTIONAL FACILITY","state"
545,"Kansas","LEAVENWORTH KS","LEAVENWORTH UNITED STATES PENITENTIARY","federal"
545,"Kansas","LEAVENWORTH UNITED STATES PENITENTIARY","LEAVENWORTH UNITED STATES PENITENTIARY","federal"
545,"Kansas","LEAVENWORTH USP","LEAVENWORTH UNITED STATES PENITENTIARY","federal"
545,"Kansas","USP LEAVENWORTH","LEAVENWORTH UNITED STATES PENITENTIARY","federal"
546,"Kansas","NORTON","NORTON CORRECTIONAL FACILITY","state"
546,"Kansas","NORTON - TOTAL","NORTON CORRECTIONAL FACILITY","state"
546,"Kansas","NORTON CORRECTIONAL FACILITY","NORTON CORRECTIONAL FACILITY","state"
